Date,AAVE-USD,ADA-USD,BCH-USD,BTC-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,ICP-USD,KSM-USD,LINK-USD,LTC-USD,MIOTA-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,XTZ-USD
2018-01-17,,0.6291019916534424,1748.050048828125,11188.599609375,0.007648000027984381,,10.194299697875977,29.123600006103516,1014.25,24.930400848388672,,,0.6986340284347534,186.51600646972656,2.7166199684143066,141.3699951171875,,0.1832360029220581,0.07562299817800522,,,0.47718700766563416,319.1860046386719,1.306339979171753,4.528019905090332
2018-01-18,,0.6598430275917053,1756.75,11474.900390625,0.00796900037676096,,10.50510025024414,30.186199188232422,1036.280029296875,23.349199295043945,,,0.7442299723625183,192.83700561523438,2.754770040512085,142.656005859375,,0.19554999470710754,0.08317899703979492,,,0.5095229744911194,316.4679870605469,1.5965800285339355,5.132979869842529
2018-01-19,,0.6504979729652405,1769.6199951171875,11607.400390625,0.007871000096201897,,11.184499740600586,31.704299926757812,1039.0999755859375,23.495800018310547,,,0.8129050135612488,192.96400451660156,2.6971700191497803,139.4949951171875,,0.18043099343776703,0.08049900084733963,,,0.5062320232391357,364.6210021972656,1.552049994468689,4.743649959564209
2018-01-20,,0.7075099945068359,2032.1199951171875,12899.2001953125,0.008448000065982342,,15.518699645996094,35.00910186767578,1155.1500244140625,25.165000915527344,,,1.2193000316619873,211.01800537109375,3.0049099922180176,149.94200134277344,,0.18988800048828125,0.08520100265741348,,,0.5346770286560059,383.78900146484375,1.5786199569702148,4.987209796905518
2018-01-21,,0.6131629943847656,1776.6400146484375,11600.099609375,0.0071310000494122505,,13.435999870300293,30.322099685668945,1049.5799560546875,23.66080093383789,,,0.88782799243927,190.42100524902344,2.7668299674987793,131.09500122070312,,0.16505999863147736,0.07118599861860275,,,0.46411699056625366,345.0790100097656,1.3800400495529175,4.584559917449951
2018-01-22,,0.5704579949378967,1621.9200439453125,10931.400390625,0.00673400005325675,,13.658100128173828,29.26460075378418,1003.260009765625,23.325199127197266,,,0.8028579950332642,180.00799560546875,2.4682400226593018,123.66300201416016,,0.1536410003900528,0.07141199707984924,,,0.4863379895687103,315.89801025390625,1.3573499917984009,4.731210231781006
2018-01-23,,0.5630699992179871,1621.4599609375,10868.400390625,0.006672999821603298,,12.97130012512207,28.366500854492188,986.22900390625,23.372100830078125,,,0.8019170165061951,177.8070068359375,2.4958300590515137,121.60399627685547,,0.14717000722885132,0.06857199966907501,,,0.4861850142478943,308.46099853515625,1.3370699882507324,4.7448201179504395
2018-01-24,,0.6222079992294312,1639.1300048828125,11359.400390625,0.007083000149577856,,13.834099769592285,29.60409927368164,1058.780029296875,23.88520050048828,,,0.7928630113601685,179.98699951171875,2.434619903564453,136.40899658203125,,0.21319599449634552,0.070421002805233,,,0.5670139789581299,317.3999938964844,1.3571499586105347,4.244269847869873
2018-01-25,,0.6374949812889099,1642.1199951171875,11259.400390625,0.007666999939829111,,14.314599990844727,29.19420051574707,1056.030029296875,24.19659996032715,,,0.76043701171875,180.27200317382812,2.3652100563049316,138.0030059814453,,0.2943449914455414,0.06876599788665771,,,0.608253002166748,317.1029968261719,1.3122299909591675,4.035490036010742
2018-01-26,,0.6233819723129272,1603.9000244140625,11171.400390625,0.007236999925225973,,14.344900131225586,28.79509925842285,1055.1700439453125,24.558000564575195,,,0.7098529934883118,176.73399353027344,2.3733999729156494,137.88800048828125,,0.29998499155044556,0.06662999838590622,,,0.6339160203933716,323.68499755859375,1.217270016670227,4.1080098152160645
2018-01-27,,0.616832971572876,1628.6300048828125,11440.7001953125,0.007373000029474497,,14.274499893188477,29.493499755859375,1107.0699462890625,24.464799880981445,,,0.7806749939918518,180.88600158691406,2.4493300914764404,140.2030029296875,,0.2761729955673218,0.06842199712991714,,,0.6130610108375549,321.3550109863281,1.2191100120544434,4.090620040893555
2018-01-28,,0.6702859997749329,1746.25,11786.2998046875,0.007464999798685312,,15.020500183105469,32.90060043334961,1246.010009765625,25.644899368286133,,,0.7606009840965271,193.86500549316406,2.521780014038086,152.156005859375,,0.29520300030708313,0.06549499928951263,,,0.6344209909439087,332.1669921875,1.3996000289916992,4.578219890594482
2018-01-29,,0.6232039928436279,1657.1400146484375,11296.400390625,0.0069670001976192,,14.008899688720703,31.71489906311035,1182.3599853515625,24.59510040283203,,,0.6977120041847229,181.66400146484375,2.576390027999878,168.14100646972656,,0.28054898977279663,0.06400100141763687,,,0.5892829895019531,316.62799072265625,1.3239699602127075,3.282089948654175
2018-01-30,,0.5319129824638367,1470.550048828125,10106.2998046875,0.006023999769240618,,11.564800262451172,27.133699417114258,1071.1300048828125,24.226999282836914,,,0.5967779755592346,165.2760009765625,2.2187600135803223,146.2790069580078,,0.21554499864578247,0.05376100167632103,,,0.4896480143070221,274.0159912109375,1.1385600566864014,3.4358301162719727
2018-01-31,,0.5193150043487549,1486.8900146484375,10221.099609375,0.006010000128298998,,12.20460033416748,28.757200241088867,1118.31005859375,24.603200912475586,,,0.6201459765434265,163.3509979248047,2.308150053024292,145.75799560546875,,0.21692299842834473,0.05445399880409241,,,0.5397970080375671,272.8890075683594,1.1623899936676025,3.388780117034912
2018-02-01,,0.421671986579895,1274.3499755859375,9170.5400390625,0.005028999876230955,,10.20989990234375,24.969999313354492,1036.7900390625,23.4237003326416,,,0.520346999168396,142.2969970703125,1.9068399667739868,126.00299835205078,,0.1917330026626587,0.046227000653743744,,,0.4564549922943115,240.96499633789062,0.9625300168991089,3.0636000633239746
2018-02-02,,0.39053401350975037,1191.1400146484375,8830.75,0.004474999848753214,,9.785340309143066,23.072799682617188,915.7849731445312,24.674999237060547,,,0.49457401037216187,131.37899780273438,1.8079500198364258,120.1259994506836,,0.17119500041007996,0.04079899936914444,,,0.4050750136375427,235.6300048828125,0.8847839832305908,2.851900100708008
2018-02-03,,0.438836008310318,1272.5,9174.91015625,0.005164000205695629,,9.839940071105957,24.196699142456055,964.0189819335938,23.419099807739258,,,0.5185580253601074,160.25,1.9894100427627563,122.96499633789062,,0.18737800419330597,0.04447200149297714,,,0.43005600571632385,251.58799743652344,0.9240429997444153,3.1756999492645264
2018-02-04,,0.3793030083179474,1165.3800048828125,8277.009765625,0.004399000201374292,,8.605660438537598,21.037399291992188,834.6820068359375,22.06679916381836,,,0.4343709945678711,148.02499389648438,1.7441099882125854,107.45500183105469,,0.15171700716018677,0.037932999432086945,,,0.37723100185394287,221.04600524902344,0.8157029747962952,3.0666399002075195
2018-02-05,,0.3273710012435913,887.4130249023438,6955.27001953125,0.0035329998936504126,,7.057549953460693,16.52680015563965,697.9509887695312,19.83679962158203,,,0.3415060043334961,125.33000183105469,1.4452300071716309,82.3656997680664,,0.11705899983644485,0.030161000788211823,,,0.3311919867992401,179.48699951171875,0.691798985004425,2.4139299392700195
2018-02-06,,0.36975300312042236,974.5250244140625,7754.0,0.004360999912023544,,8.340229988098145,19.388500213623047,793.1220092773438,22.385099411010742,,,0.42524799704551697,142.99099731445312,1.6231800317764282,105.94599914550781,,0.13709500432014465,0.03647800162434578,,,0.37081098556518555,212.28900146484375,0.7763929963111877,2.463710069656372
2018-02-07,,0.34044700860977173,957.9600219726562,7621.2998046875,0.004296999890357256,,7.614009857177734,18.157499313354492,757.0679931640625,18.78459930419922,,,0.3767710030078888,138.2030029296875,1.600219964981079,102.5009994506836,,0.12158399820327759,0.03274599835276604,,,0.3421249985694885,207.27499389648438,0.7238950133323669,2.4157400131225586
2018-02-08,,0.35658401250839233,1284.56005859375,8265.58984375,0.00456599984318018,,8.514829635620117,21.793500900268555,817.8070068359375,20.509199142456055,,,0.411080002784729,149.46600341796875,1.7834500074386597,112.43000030517578,,0.12990300357341766,0.0367249995470047,,,0.36356499791145325,247.2239990234375,0.8052629828453064,2.953939914703369
2018-02-09,,0.3916020095348358,1312.1099853515625,8736.98046875,0.004999999888241291,,9.653369903564453,25.99799919128418,883.864990234375,20.348100662231445,,,0.4351939857006073,163.9499969482422,1.958109974861145,117.56800079345703,,0.14207600057125092,0.047968000173568726,,,0.4010680019855499,260.4330139160156,0.9544280171394348,3.1698200702667236
2018-02-10,,0.4058719873428345,1257.31005859375,8621.900390625,0.004989000037312508,,9.10060977935791,24.515499114990234,860.4149780273438,20.47249984741211,,,0.41987401247024536,155.59300231933594,1.8604600429534912,110.6259994506836,,0.1301490068435669,0.04869899898767471,,,0.4068560004234314,250.02999877929688,1.070739984512329,3.2748000621795654
2018-02-11,,0.36976900696754456,1217.6400146484375,8129.97021484375,0.00495600001886487,,8.414509773254395,24.128999710083008,814.6599731445312,19.728700637817383,,,0.4161570072174072,148.99000549316406,1.701930046081543,103.39900207519531,,0.11670300364494324,0.04240100085735321,,,0.3700050115585327,229.48500061035156,1.0041600465774536,2.9818201065063477
2018-02-12,,0.38431501388549805,1283.9100341796875,8926.5703125,0.0054720002226531506,,9.180689811706543,29.881500244140625,868.7069702148438,19.890100479125977,,,0.49028199911117554,161.5659942626953,1.870859980583191,113.24600219726562,,0.11673100292682648,0.046115998178720474,,,0.3956489861011505,247.5679931640625,1.0810099840164185,3.2181999683380127
2018-02-13,,0.3733139932155609,1231.97998046875,8598.3095703125,0.005638000089675188,,9.213179588317871,33.961299896240234,845.2579956054688,20.740699768066406,,,0.5707589983940125,159.5540008544922,1.814620018005371,111.17500305175781,,0.11480700224637985,0.04335600137710571,,,0.410614013671875,234.68899536132812,1.0274100303649902,2.6065099239349365
2018-02-14,,0.3969079852104187,1362.27001953125,9494.6298828125,0.006730000022798777,,9.966170310974121,35.04180145263672,923.5609741210938,21.315500259399414,,,0.5682529807090759,213.35899353027344,2.0319700241088867,122.51799774169922,,0.12884999811649323,0.04593599960207939,,,0.4538879990577698,276.6619873046875,1.1416200399398804,2.496690034866333
2018-02-15,,0.40936800837516785,1375.81005859375,10166.400390625,0.007346999831497669,,10.16819953918457,34.53179931640625,936.9760131835938,21.781299591064453,,,0.5652509927749634,225.42599487304688,2.125760078430176,123.29100036621094,,0.14214199781417847,0.04649600014090538,,,0.45355600118637085,303.2510070800781,1.1468600034713745,2.5720200538635254
2018-02-16,,0.4038099944591522,1552.199951171875,10233.900390625,0.007034000009298325,,10.018600463867188,35.034000396728516,944.2100219726562,21.25909996032715,,,0.639627993106842,230.12399291992188,2.103950023651123,128.84800720214844,,0.14065299928188324,0.052448999136686325,,,0.4554460048675537,296.47698974609375,1.1380300521850586,2.693419933319092
2018-02-17,,0.41988301277160645,1551.3900146484375,11112.7001953125,0.0070489998906850815,,10.15369987487793,34.98649978637695,974.114990234375,22.0231990814209,,,0.6724870204925537,229.46499633789062,2.1964900493621826,136.75,,0.16637499630451202,0.05491400137543678,,,0.47907501459121704,325.6650085449219,1.2049800157546997,2.745069980621338
2018-02-18,,0.3856180012226105,1487.4599609375,10551.7998046875,0.006424000021070242,,9.378089904785156,34.880001068115234,923.9210205078125,21.743900299072266,,,0.7617610096931458,215.73599243164062,1.9817899465560913,127.3759994506836,,0.16621799767017365,0.049605999141931534,,,0.4503990113735199,300.1180114746094,1.120460033416748,2.8729500770568848
2018-02-19,,0.3914720118045807,1534.77001953125,11225.2998046875,0.006697000004351139,,9.683480262756348,39.29399871826172,943.864990234375,22.693700790405273,,,0.7743620276451111,223.0570068359375,2.085020065307617,137.46600341796875,,0.1697700023651123,0.051541998982429504,,,0.4529320001602173,316.4939880371094,1.1444200277328491,3.4430899620056152
2018-02-20,,0.37877899408340454,1418.72998046875,11403.7001953125,0.0070940000005066395,,9.277440071105957,38.46979904174805,895.3709716796875,21.112600326538086,,,0.6999260187149048,232.8509979248047,1.912179946899414,128.35800170898438,,0.14419199526309967,0.04686100035905838,,,0.4022890031337738,304.39599609375,1.089460015296936,3.9080801010131836
2018-02-21,,0.36444100737571716,1308.4599609375,10690.400390625,0.006581000052392483,,8.760600090026855,36.63309860229492,849.9710083007812,19.385000228881836,,,0.653668999671936,213.3520050048828,1.7568700313568115,120.95600128173828,,0.12797799706459045,0.04458000138401985,,,0.39676499366760254,322.60699462890625,1.0153900384902954,3.5286200046539307
